Type,Age,BreedPurity,Gender,ColorPurity,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed
Dog,2,Pure,Female,Pure,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,2,Fast
Dog,12,Pure,Male,Mixed,Medium,Short,Yes,Yes,Not Sure,Healthy,1,0,Perak,0,2,Average
Dog,3,Mixed,Female,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Slow
Dog,1,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Pulau Pinang,0,1,Average
Cat,2,Mixed,Male,Mixed,Small,Medium,No,Yes,No,Healthy,1,50,Selangor,0,5,Fast
Cat,1,Pure,Female,Mixed,Large,Long,No,No,Not Sure,Healthy,1,0,Selangor,0,4,Fast
Cat,24,Pure,Female,Mixed,Small,Short,Yes,Yes,Yes,Healthy,1,100,Pulau Pinang,0,2,Average
Dog,2,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,5,Pulau Pinang,0,1,Slow
Cat,2,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,11,Slow
Cat,3,Pure,Mixed,Mixed,Medium,Short,No,Yes,No,Healthy,2,0,Kuala Lumpur,0,4,Slow
Cat,6,Mixed,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,2,50,Selangor,0,2,Not Adopted
Dog,27,Pure,Female,Mixed,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Fast
Cat,4,Pure,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,5,Fast
Dog,6,Mixed,Female,Pure,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Kuala Lumpur,0,3,Fast
Cat,1,Mixed,Mixed,Mixed,Small,Medium,No,No,No,Healthy,2,0,Kuala Lumpur,0,3,Not Adopted
Cat,8,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,0,8,Average
Dog,4,Pure,Female,Pure,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Slow
Cat,2,Pure,Mixed,Mixed,Small,Short,No,Yes,No,Healthy,2,0,Kuala Lumpur,0,2,Average
Dog,1,Mixed,Male,Mixed,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Perak,0,2,Not Adopted
Cat,5,Mixed,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,3,Average
Cat,2,Pure,Female,Mixed,Small,Long,No,Yes,No,Healthy,1,0,Kuala Lumpur,1,2,Fast
Cat,12,Pure,Female,Mixed,Medium,Medium,Yes,Yes,Not Sure,Healthy,1,0,Selangor,0,2,Average
Cat,2,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,0,12,Fast
Cat,2,Mixed,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,3,Fast
Dog,2,Mixed,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,4,100,Selangor,0,14,Slow
Dog,10,Pure,Male,Pure,Medium,Short,Yes,Yes,Not Sure,Healthy,1,50,Selangor,0,1,Not Adopted
Cat,2,Pure,Female,Pure,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,1,Average
Dog,4,Mixed,Female,Mixed,Large,Long,Yes,Yes,No,Healthy,1,0,Selangor,0,3,Slow
Dog,3,Pure,Female,Pure,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Slow
Dog,1,Pure,Female,Mixed,Medium,Medium,Yes,Yes,Not Sure,Healthy,1,0,Johor,0,2,Not Adopted
Dog,1,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,5,0,Selangor,0,11,Average
Dog,12,Pure,Female,Pure,Small,Short,Yes,Yes,No,Healthy,1,350,Selangor,0,1,Fast
Cat,29,Pure,Male,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,4,Not Adopted
Dog,1,Pure,Mixed,Mixed,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,11,0,Johor,0,0,Average
Cat,2,Mixed,Female,Pure,Small,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,0,Not Adopted
Cat,2,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Pulau Pinang,0,3,Slow
Cat,4,Pure,Male,Mixed,Large,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,3,Average
Dog,2,Pure,Male,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,1,Average
Dog,5,Pure,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Perak,0,1,Average
Cat,1,Pure,Male,Pure,Small,Short,No,No,No,Healthy,1,0,Selangor,0,7,Average
Cat,14,Pure,Male,Mixed,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,5,Slow
Cat,1,Mixed,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,3,Average
Dog,3,Pure,Male,Pure,Large,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Not Adopted
Dog,7,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Not Adopted
Dog,9,Mixed,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,5,Slow
Dog,12,Pure,Female,Mixed,Medium,Medium,Not Sure,Not Sure,Yes,Healthy,1,0,Pulau Pinang,0,1,Not Adopted
Cat,2,Pure,Female,Pure,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,1,Fast
Dog,12,Pure,Female,Pure,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,3,Slow
Dog,238,Pure,Male,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Pulau Pinang,0,10,Not Adopted
Dog,2,Pure,Female,Mixed,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Kuala Lumpur,0,5,Slow
Dog,1,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,1,50,Selangor,0,5,Average
Dog,12,Pure,Female,Pure,Medium,Medium,No,No,Yes,Healthy,1,0,Kuala Lumpur,0,4,Not Adopted
Cat,2,Mixed,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,1,Average
Dog,21,Mixed,Female,Mixed,Medium,Medium,Yes,No,No,Healthy,1,0,Selangor,0,2,Fast
Dog,5,Pure,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1,2,Slow
Dog,2,Pure,Female,Mixed,Medium,Short,No,No,Not Sure,Healthy,1,0,Pulau Pinang,0,2,Instant
Dog,2,Pure,Male,Pure,Medium,Medium,No,Not Sure,No,Healthy,1,0,Selangor,0,1,Average
Cat,12,Pure,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,36,Pure,Female,Mixed,Medium,Medium,Yes,No,Yes,Healthy,1,0,Selangor,0,1,Not Adopted
Dog,6,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,6,Slow
Dog,2,Mixed,Mixed,Mixed,Medium,Long,No,No,No,Healthy,2,0,Perak,0,2,Fast
Dog,3,Pure,Mixed,Pure,Medium,Medium,Yes,Yes,Yes,Healthy,2,0,Perak,0,2,Slow
Cat,36,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,250,Perak,0,1,Not Adopted
Dog,60,Mixed,Male,Mixed,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,4,Not Adopted
Cat,4,Mixed,Male,Pure,Small,Short,No,Yes,No,Healthy,1,1,Kuala Lumpur,0,3,Not Adopted
Dog,48,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,2,Fast
Cat,2,Pure,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,4,Slow
Dog,2,Pure,Male,Mixed,Medium,Short,No,Yes,No,Healthy,4,0,Selangor,0,4,Slow
Dog,3,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,3,Average
Cat,4,Mixed,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,3,Slow
Dog,12,Mixed,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,100,Selangor,1,10,Not Adopted
Cat,18,Pure,Female,Mixed,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,5,Average
Dog,1,Mixed,Male,Pure,Medium,Short,No,No,No,Healthy,1,0,Pulau Pinang,0,1,Fast
Dog,12,Pure,Male,Pure,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,2,Slow
Cat,12,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Minor Injury,1,0,Selangor,0,1,Average
Cat,1,Pure,Mixed,Mixed,Small,Short,No,No,No,Healthy,5,0,Selangor,0,2,Instant
Cat,3,Pure,Female,Pure,Small,Short,No,No,No,Healthy,1,0,Selangor,0,2,Slow
Dog,2,Pure,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,5,0,Selangor,1,8,Average
Dog,36,Pure,Male,Pure,Medium,Medium,Yes,Yes,Not Sure,Healthy,1,0,Negeri Sembilan,0,2,Average
Cat,2,Mixed,Mixed,Mixed,Medium,Short,No,No,No,Healthy,3,1,Pulau Pinang,0,3,Slow
Dog,2,Pure,Male,Mixed,Small,Short,No,No,Yes,Healthy,1,0,Negeri Sembilan,0,1,Average
Dog,11,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,5,Fast
Cat,2,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,3,Fast
Dog,9,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,2,Slow
Cat,1,Pure,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,2,Average
Cat,6,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,6,Slow
Dog,3,Pure,Female,Mixed,Medium,Short,No,No,No,Minor Injury,1,0,Negeri Sembilan,0,2,Fast
Cat,5,Pure,Male,Mixed,Small,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,3,Not Adopted
Dog,6,Mixed,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Slow
Cat,3,Pure,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,3,Fast
Dog,1,Pure,Female,Pure,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,2,0,Johor,0,3,Fast
Dog,1,Mixed,Male,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,4,Fast
Dog,2,Pure,Male,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,5,0,Negeri Sembilan,0,14,Not Adopted
Dog,8,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,450,Selangor,0,5,Fast
Cat,1,Pure,Mixed,Mixed,Small,Short,No,No,No,Healthy,2,0,Selangor,0,2,Slow
Cat,19,Mixed,Male,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,5,Not Adopted
Dog,12,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,3,Not Adopted
Cat,2,Pure,Female,Mixed,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Negeri Sembilan,0,2,Not Adopted
Cat,36,Mixed,Female,Mixed,Medium,Short,No,Yes,No,Healthy,2,0,Selangor,0,5,Not Adopted
Dog,1,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,5,Fast
Dog,0,Pure,Mixed,Mixed,Medium,Short,No,No,No,Healthy,8,0,Kuala Lumpur,0,2,Not Adopted
Cat,2,Mixed,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,5,0,Selangor,0,1,Fast
Dog,2,Pure,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1,2,Average
Cat,2,Pure,Female,Mixed,Small,Short,No,Yes,No,Minor Injury,1,0,Selangor,0,10,Fast
Cat,60,Pure,Female,Pure,Large,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,2,Not Adopted
Dog,19,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,500,Selangor,0,4,Not Adopted
Dog,2,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,6,Slow
Dog,1,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,11,Average
Dog,2,Mixed,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,6,Slow
Cat,3,Pure,Mixed,Mixed,Small,Medium,Yes,Yes,No,Healthy,5,0,Selangor,0,8,Average
Dog,1,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Kedah,0,1,Average
Cat,3,Pure,Male,Mixed,Medium,Short,Yes,No,No,Healthy,1,0,Selangor,0,0,Not Adopted
Dog,1,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,3,Average
Cat,4,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,4,0,Selangor,0,2,Average
Cat,3,Mixed,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,3,Average
Cat,2,Mixed,Mixed,Mixed,Medium,Short,No,Yes,Yes,Healthy,4,0,Selangor,0,4,Not Adopted
Cat,48,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,4,Not Adopted
Dog,2,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,5,Average
Dog,2,Pure,Female,Mixed,Large,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,2,Slow
Cat,3,Pure,Female,Mixed,Small,Short,Yes,Yes,No,Healthy,3,0,Selangor,0,3,Not Adopted
Dog,96,Pure,Female,Pure,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,6,Slow
Cat,1,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,12,Average
Cat,36,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,4,Not Adopted
Cat,5,Pure,Male,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Fast
Cat,3,Pure,Mixed,Mixed,Small,Medium,No,No,No,Healthy,4,0,Selangor,0,3,Average
Dog,2,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,24,Pure,Male,Pure,Small,Long,Not Sure,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,0,1,Slow
Dog,6,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,1,Not Adopted
Dog,1,Pure,Female,Mixed,Medium,Short,Not Sure,Yes,Not Sure,Healthy,1,0,Perak,3,4,Average
Cat,6,Mixed,Male,Pure,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,0,6,Fast
Cat,2,Pure,Mixed,Pure,Small,Short,No,No,No,Healthy,3,0,Kuala Lumpur,0,3,Fast
Cat,14,Pure,Female,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,5,Not Adopted
Dog,84,Pure,Male,Pure,Small,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,1,6,Average
Dog,1,Mixed,Mixed,Pure,Medium,Short,No,No,No,Healthy,2,0,Selangor,0,5,Fast
Dog,12,Mixed,Male,Mixed,Large,Medium,No,No,Yes,Healthy,1,150,Selangor,0,3,Average
Dog,12,Pure,Male,Mixed,Large,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,3,Average
Dog,4,Mixed,Female,Mixed,Medium,Short,Yes,No,No,Healthy,1,0,Selangor,1,5,Average
Dog,3,Pure,Female,Pure,Medium,Short,No,No,No,Healthy,1,50,Kuala Lumpur,0,2,Average
Dog,36,Pure,Female,Pure,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Melaka,0,1,Not Adopted
Dog,3,Pure,Female,Pure,Medium,Short,Yes,Yes,Not Sure,Healthy,1,100,Pulau Pinang,0,1,Not Adopted
Dog,24,Mixed,Female,Mixed,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Slow
Dog,2,Pure,Female,Pure,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,1,Mixed,Mixed,Mixed,Small,Short,No,No,Not Sure,Healthy,6,0,Selangor,1,5,Slow
Dog,144,Pure,Male,Pure,Large,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,1,Not Adopted
Cat,4,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,3,0,Johor,0,9,Not Adopted
Cat,12,Mixed,Female,Pure,Medium,Short,No,No,No,Healthy,4,0,Kedah,0,4,Average
Dog,48,Pure,Female,Mixed,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,2,Average
Cat,18,Pure,Female,Mixed,Large,Medium,No,Yes,No,Healthy,6,1,Selangor,0,2,Slow
Dog,4,Mixed,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,6,Fast
Cat,2,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Minor Injury,2,0,Johor,0,4,Average
Cat,2,Mixed,Male,Mixed,Small,Medium,No,Yes,No,Healthy,1,0,Selangor,0,5,Instant
Cat,12,Mixed,Male,Mixed,Medium,Medium,Yes,No,No,Healthy,2,0,Kuala Lumpur,0,1,Instant
Dog,12,Pure,Female,Mixed,Small,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,4,Average
Dog,2,Pure,Female,Mixed,Medium,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,4,Average
Dog,2,Pure,Female,Pure,Small,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,2,Average
Cat,24,Mixed,Female,Pure,Small,Short,Yes,Yes,Yes,Healthy,1,120,Johor,1,8,Instant
Dog,42,Pure,Male,Mixed,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Melaka,0,2,Fast
Cat,4,Mixed,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,14,Fast
Cat,3,Mixed,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,200,Selangor,0,0,Instant
Cat,2,Pure,Female,Mixed,Medium,Medium,No,No,No,Minor Injury,2,0,Kuala Lumpur,0,5,Slow
Cat,4,Pure,Male,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,5,Fast
Cat,2,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,5,Fast
Cat,2,Pure,Male,Pure,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,2,6,Average
Dog,18,Pure,Male,Mixed,Small,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,2,Fast
Dog,2,Pure,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,50,Pulau Pinang,0,3,Average
Dog,48,Pure,Male,Mixed,Large,Medium,Yes,Yes,No,Healthy,1,500,Selangor,0,5,Average
Dog,8,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,4,Not Adopted
Dog,72,Mixed,Female,Mixed,Medium,Long,Yes,Yes,Yes,Healthy,1,0,Selangor,6,24,Not Adopted
Dog,8,Mixed,Female,Mixed,Small,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,0,3,Not Adopted
Cat,1,Mixed,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,4,Fast
Cat,14,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,50,Selangor,0,3,Not Adopted
Cat,11,Pure,Female,Mixed,Medium,Long,No,Yes,No,Healthy,1,1,Selangor,0,9,Slow
Cat,1,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,2,Fast
Cat,23,Pure,Male,Mixed,Large,Short,Yes,Yes,No,Healthy,1,200,Selangor,0,3,Slow
Cat,12,Pure,Female,Pure,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Melaka,0,1,Not Adopted
Dog,96,Mixed,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,2,Slow
Dog,18,Mixed,Male,Mixed,Medium,Short,Yes,Not Sure,Yes,Healthy,1,0,Pulau Pinang,0,2,Not Adopted
Dog,1,Pure,Female,Pure,Medium,Short,No,No,No,Healthy,1,0,Pulau Pinang,0,1,Not Adopted
Dog,4,Mixed,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,150,Selangor,0,1,Not Adopted
Cat,1,Mixed,Mixed,Mixed,Small,Medium,No,No,Yes,Healthy,2,0,Kuala Lumpur,0,5,Fast
Dog,5,Pure,Female,Pure,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,6,Not Adopted
Cat,1,Pure,Male,Mixed,Small,Medium,No,No,No,Healthy,1,0,Selangor,2,9,Average
Dog,2,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,20,Pulau Pinang,0,1,Average
Dog,6,Mixed,Female,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,5,Slow
Dog,1,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,5,0,Pulau Pinang,0,8,Fast
Dog,10,Mixed,Male,Mixed,Large,Short,Not Sure,Not Sure,Yes,Minor Injury,1,0,Selangor,0,5,Average
Dog,1,Pure,Female,Mixed,Small,Medium,No,No,No,Healthy,2,0,Selangor,0,4,Not Adopted
Cat,5,Pure,Male,Pure,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,4,Slow
Dog,1,Mixed,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,3,Instant
Cat,2,Pure,Male,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Selangor,0,4,Fast
Dog,3,Pure,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,1,Slow
Cat,10,Pure,Female,Pure,Small,Short,No,Yes,Yes,Healthy,1,0,Selangor,0,3,Fast
Dog,2,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,Not Sure,Minor Injury,1,0,Selangor,0,3,Not Adopted
Dog,4,Pure,Female,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,1,Slow
Cat,1,Pure,Mixed,Mixed,Small,Medium,No,No,No,Healthy,5,0,Selangor,0,7,Average
Dog,100,Pure,Male,Mixed,Small,Short,Yes,Not Sure,No,Minor Injury,1,0,Selangor,0,5,Average
Dog,2,Pure,Mixed,Mixed,Medium,Short,No,No,No,Healthy,4,0,Kuala Lumpur,0,5,Instant
Dog,3,Pure,Female,Pure,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,5,Fast
Cat,3,Mixed,Female,Mixed,Medium,Medium,No,Yes,No,Healthy,1,50,Selangor,0,5,Fast
Cat,5,Pure,Female,Mixed,Medium,Medium,Yes,Yes,Yes,Healthy,1,150,Johor,0,6,Slow
Cat,2,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,4,Average
Dog,2,Pure,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,2,Average
Dog,24,Pure,Female,Pure,Medium,Long,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Fast
Cat,8,Mixed,Female,Mixed,Medium,Medium,No,Yes,No,Healthy,1,250,Kuala Lumpur,0,2,Average
Cat,1,Mixed,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,2,0,Selangor,0,2,Fast
Cat,3,Pure,Male,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,1,Slow
Dog,48,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,300,Selangor,0,3,Not Adopted
Dog,3,Pure,Female,Pure,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,4,Slow
Cat,2,Pure,Male,Pure,Small,Short,Yes,Yes,No,Healthy,1,50,Selangor,0,1,Average
Cat,36,Mixed,Female,Pure,Large,Medium,Yes,Yes,Yes,Healthy,2,0,Selangor,0,4,Not Adopted
Dog,20,Mixed,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,2,Slow
Dog,2,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,20,Pulau Pinang,0,1,Slow
Dog,24,Pure,Mixed,Pure,Medium,Short,Yes,Yes,Yes,Healthy,2,0,Perak,0,5,Not Adopted
Cat,12,Mixed,Mixed,Pure,Medium,Short,Yes,Yes,No,Healthy,4,0,Selangor,0,4,Fast
Cat,8,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,14,Slow
Cat,3,Pure,Male,Mixed,Medium,Long,No,Yes,No,Healthy,1,38,Selangor,0,4,Fast
Cat,3,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,3,Average
Dog,1,Mixed,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,4,Fast
Dog,3,Pure,Female,Pure,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Pulau Pinang,0,2,Fast
Cat,20,Pure,Mixed,Mixed,Medium,Short,No,Not Sure,No,Healthy,5,0,Kedah,0,5,Not Adopted
Cat,18,Mixed,Female,Pure,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,2,Average
Dog,2,Mixed,Mixed,Mixed,Medium,Short,No,No,No,Healthy,3,0,Selangor,0,0,Not Adopted
Cat,3,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,3,Fast
Dog,36,Mixed,Male,Mixed,Medium,Long,Yes,Yes,Yes,Healthy,2,250,Kuala Lumpur,0,2,Not Adopted
Cat,6,Pure,Male,Mixed,Large,Medium,No,No,No,Healthy,1,0,Selangor,0,4,Fast
Dog,36,Pure,Male,Pure,Medium,Short,Yes,Yes,Yes,Healthy,2,0,Selangor,0,3,Not Adopted
Cat,2,Pure,Female,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Pulau Pinang,0,3,Fast
Dog,12,Pure,Female,Pure,Small,Short,Yes,Yes,No,Healthy,1,250,Selangor,0,1,Slow
Dog,60,Pure,Male,Mixed,Small,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,2,Average
Dog,2,Pure,Mixed,Mixed,Medium,Short,No,No,No,Healthy,3,0,Selangor,0,19,Slow
Cat,15,Mixed,Female,Pure,Large,Long,Yes,Yes,No,Healthy,1,100,Selangor,0,4,Slow
Cat,1,Pure,Female,Pure,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,9,Average
Cat,48,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Slow
Dog,24,Mixed,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,5,0,Pulau Pinang,0,1,Not Adopted
Cat,4,Mixed,Mixed,Pure,Medium,Short,No,No,No,Healthy,2,0,Kuala Lumpur,0,6,Average
